Gene,Capacity,Entropy,Info,lnC,IE
>sp|P61575|RECK8_HUMAN,105,96.28936151898586201325,8.71063848101413798675,4.65396035015752337110,.09046314508271629983
>sp|Q00765|REEP5_HUMAN,189,97.10301759957828807969,91.89698240042171192031,5.24174701505964237929,.94638647358391480490
>sp|Q9NS39|RED2_HUMAN,739,565.18152389095879766010,173.81847610904120233990,6.60529792094820177421,.30754451226996625199
>sp|Q9H902|REEP1_HUMAN,201,122.16737762499862528737,78.83262237500137471263,5.30330490805907575106,.64528374028771956127
>sp|Q9BYZ8|REG4_HUMAN,158,97.17772725029764233507,60.82227274970235766493,5.06259503302696680359,.62588696474701786367
>sp|P04090|REL2_HUMAN,185,136.00288066970841372403,48.99711933029158627597,5.22035582507832481896,.36026530533043770928
>sp|Q8WXF3|REL3_HUMAN,142,97.50649684078097890219,44.49350315921902109781,4.95582705760126073074,.45631321605033933965
>sp|Q9P260|RELCH_HUMAN,1216,847.01815622111719366304,368.98184377888280633696,7.10332206252611231651,.43562447991086361535
>sp|Q9Y620|RA54B_HUMAN,910,590.61292680852410537773,319.38707319147589462227,6.81344459951089572517,.54077223625520262672
>sp|Q9UJ41|RABX5_HUMAN,708,545.89019655039107573908,162.10980344960892426092,6.56244409369371976084,.29696412295736214535
>sp|Q5HYI8|RABL3_HUMAN,236,147.47050411057465704055,88.52949588942534295945,5.46383180502561006945,.60032001940567832262
>sp|P43351|RAD52_HUMAN,418,343.42553300019231861254,74.57446699980768138746,6.03548143252475631348,.21714887168790073514
>sp|Q92698|RAD54_HUMAN,747,507.69115959236564939706,239.30884040763435060294,6.61606518513281730626,.47136696372609622896
>sp|Q9NP90|RAB9B_HUMAN,201,119.43460432292380293603,81.56539567707619706397,5.30330490805907575106,.68292934145402329952
>sp|P46060|RAGP1_HUMAN,587,418.83902423790677137409,168.16097576209322862591,6.37502481982809644830,.40149309407849088790
>sp|Q6NSI4|RADX_HUMAN,855,562.50181585191608537645,292.49818414808391462355,6.75110146893676021740,.51999509318044019187
>sp|P43487|RANG_HUMAN,201,170.86555365112681041933,30.13444634887318958067,5.30330490805907575106,.17636349577166199850
>sp|P10114|RAP2A_HUMAN,183,122.71982666526218877894,60.28017333473781122106,5.20948615284142094014,.49120158472160781777
>sp|P62826|RAN_HUMAN,216,124.35019197035828104487,91.64980802964171895513,5.37527840768416500243,.73702988775030240202
>sp|P12271|RLBP1_HUMAN,317,204.75570900264009994815,112.24429099735990005185,5.75890177387728061419,.54818638046332878179
>sp|Q8NHQ8|RASF8_HUMAN,419,366.22195691290697111897,52.77804308709302888103,6.03787091992213773103,.14411490652277966117
>sp|Q14644|RASA3_HUMAN,834,536.73988552949879615247,297.26011447050120384753,6.72623340235874675800,.55382527455967127855
>sp|Q9HCJ3|RAVR2_HUMAN,691,531.64932167199722988929,159.35067832800277011071,6.53813982376766989660,.29972892249134606621
>sp|Q09028|RBBP4_HUMAN,425,290.96571416695863016929,134.03428583304136983071,6.05208916892441682945,.46065319488512431203
>sp|Q15291|RBBP5_HUMAN,538,380.21439382468535733721,157.78560617531464266279,6.28785856016178441563,.41499114378102336321
>sp|Q9BQ04|RBM4B_HUMAN,359,268.34619711491131457102,90.65380288508868542898,5.88332238848827887304,.33782406406254707658
>sp|Q9NTZ6|RBM12_HUMAN,932,753.80200658204467648766,178.19799341795532351234,6.83733281468559118413,.23639893746894669371
>sp|Q14498|RBM39_HUMAN,530,410.89589214426370901269,119.10410785573629098731,6.27287700654616751816,.28986444044059552607
>sp|Q9Y4C8|RBM19_HUMAN,960,772.84306555930933522949,187.15693444069066477051,6.86693328446188192249,.24216680304331191888
>sp|P0C7P1|RBY1D_HUMAN,496,472.38173706362149857413,23.61826293637850142587,6.20657592672492748359,.04999825582418216448
>sp|Q15293|RCN1_HUMAN,331,265.23379834797542487605,65.76620165202457512395,5.80211837537706290078,.24795558507872411138
>sp|Q9H4I0|RD21L_HUMAN,556,425.02023066452877036917,130.97976933547122963083,6.32076829425058237602,.30817302303629497723
>sp|Q96D15|RCN3_HUMAN,328,254.65973814777420909978,73.34026185222579090022,5.79301360838414373211,.28799315661617397075
>sp|P46063|RECQ1_HUMAN,649,412.53812107964690475508,236.46187892035309524492,6.47543271670408999467,.57318794758048662702
>sp|O94761|RECQ4_HUMAN,1208,944.15464601470574297574,263.84535398529425702426,7.09672137849476025704,.27945141730646603872
>sp|P78563|RED1_HUMAN,741,554.78491270356763329874,186.21508729643236670126,6.60800062529608688745,.33565276025437034336
>sp|P05451|REG1A_HUMAN,166,111.88971743130193191634,54.11028256869806808366,5.11198778835654323289,.48360371096585089461
>sp|P48304|REG1B_HUMAN,166,129.71953898878495527575,36.28046101121504472425,5.11198778835654323289,.27968385714315336636
>sp|P78509|RELN_HUMAN,3460,1970.06147154872028833796,1489.93852845127971166204,8.14902386805176994036,.75629037467546505771
>sp|Q04864|REL_HUMAN,619,490.44989646011324491223,128.55010353988675508777,6.42810527268459610222,.26210649541923459795
>sp|O75787|RENR_HUMAN,350,214.60033607054768471516,135.39966392945231528484,5.85793315448345936372,.63093873201084386253
>sp|Q92900|RENT1_HUMAN,1129,760.96753616732903009652,368.03246383267096990348,7.02908756414966201724,.48363753555939391632
>sp|Q6BDI9|REP15_HUMAN,236,146.01850469392879694435,89.98149530607120305565,5.46383180502561006945,.61623350749059192228
>sp|Q9BWE0|REPI1_HUMAN,567,492.53038049424507021466,74.46961950575492978534,6.34035930372775207068,.15119802240630527721
>sp|Q9H1J1|REN3A_HUMAN,476,434.39598556907608248515,41.60401443092391751485,6.16541785423142000418,.09577439896554522194
>sp|P02753|RET4_HUMAN,201,115.52143484235718797134,85.47856515764281202866,5.30330490805907575106,.73993683747339648102
>sp|Q969Q5|RAB24_HUMAN,203,125.49138062666804155021,77.50861937333195844979,5.31320597904178733228,.61764098049026231781
>sp|P59190|RAB15_HUMAN,212,142.45367151767303349255,69.54632848232696650745,5.35658627467201245297,.48820313117516901780
>sp|Q96AH8|RAB7B_HUMAN,199,108.78409071646224347039,90.21590928353775652961,5.29330482472449239541,.82931160879653725793
>sp|P20337|RAB3B_HUMAN,219,137.71287145576163821572,81.28712854423836178428,5.38907172981650082048,.59026529390428643705
>sp|Q96B01|R51A1_HUMAN,352,333.55412235093637207805,18.44587764906362792195,5.86363117559809709114,.05530100338456166469
>sp|Q15109|RAGE_HUMAN,404,319.31888305631007434139,84.68111694368992565861,6.00141487796115006971,.26519295111262458871
>sp|P04049|RAF1_HUMAN,648,435.62982835885139504571,212.37017164114860495429,6.47389069635227469383,.48750144690782751139
>sp|O60895|RAMP2_HUMAN,175,104.79758174916878194070,70.20241825083121805930,5.16478597392351405430,.66988586071441519006
>sp|O60896|RAMP3_HUMAN,148,74.09198387878968965872,73.90801612121031034128,4.99721227376411506320,.99751703560967755699
>sp|Q7Z5J4|RAI1_HUMAN,1906,1811.64975999065901840938,94.35024000934098159062,7.55276208421414742170,.05207973532909995662
>sp|P11234|RALB_HUMAN,206,156.53638638380353179096,49.46361361619646820904,5.32787616878958108018,.31598796138630140998
>sp|Q9BUV8|RAB5I_HUMAN,137,63.85939671895650447199,73.14060328104349552801,4.91998092582812491531,1.14533814973124993162
>sp|Q86SE5|RALYL_HUMAN,291,239.45215200086112592623,51.54784799913887407377,5.67332326717149251351,.21527410619785741562
>sp|P01112|RASH_HUMAN,189,120.64965666913130724659,68.35034333086869275341,5.24174701505964237929,.56651916978356722455
>sp|Q8IUH3|RBM45_HUMAN,476,332.54538761943572673277,143.45461238056427326723,6.16541785423142000418,.43138355761750466186
>sp|Q5RL73|RBM48_HUMAN,367,288.55670524244725415473,78.44329475755274584527,5.90536184805457027161,.27184706968304261115
>sp|Q9P2N5|RBM27_HUMAN,1060,967.56623416778629338943,92.43376583221370661057,6.96602418710611282757,.09553223600420176179
>sp|P52756|RBM5_HUMAN,815,694.61758942851910009621,120.38241057148089990379,6.70318811324086270866,.17330746068570305496
>sp|Q96LT9|RBM40_HUMAN,517,424.87350409832745164631,92.12649590167254835369,6.24804287450842913088,.21683276319427048883
>sp|Q8TAI7|REBL1_HUMAN,183,114.21924837763678125211,68.78075162236321874789,5.20948615284142094014,.60218179159222992995
>sp|Q6UW15|REG3G_HUMAN,175,128.93464285385907303378,46.06535714614092696622,5.16478597392351405430,.35727680417398518962
>sp|A0A1B0GV85|RELD1_HUMAN,526,409.70899023908673435511,116.29100976091326564489,6.26530121273770986050,.28383807173245416945
>sp|Q8IUW5|RELL1_HUMAN,271,229.37497743723749863975,41.62502256276250136025,5.60211882087970090009,.18147150586271820776
>sp|P51606|RENBP_HUMAN,427,252.04206078332519005561,174.95793921667480994439,6.05678401322862455385,.69416167552717385158
>sp|P00797|RENI_HUMAN,406,240.83721462082343165487,165.16278537917656834513,6.00635315960173264170,.68578598053963770950
>sp|P82980|RET5_HUMAN,135,76.06214475127474705679,58.93785524872525294321,4.90527477843842944878,.77486449325684438724
>sp|Q96R05|RET7_HUMAN,134,83.24006188281773417579,50.75993811718226582421,4.89783979995091136908,.60980178256763216261
>sp|Q13127|REST_HUMAN,1097,1007.23372440578334966364,89.76627559421665033636,7.00033446027523024590,.08912159454070522282
>sp|P07949|RET_HUMAN,1114,730.18551100650417557914,383.81448899349582442086,7.01571242048722933132,.52563969458177453695
>sp|Q9UBZ9|REV1_HUMAN,1251,968.76664786418759200127,282.23335213581240799873,7.13169851046691113997,.29133264729751410306
>sp|Q8NBN7|RDH13_HUMAN,331,213.79584700003038966566,117.20415299996961033434,5.80211837537706290078,.54820593872411820300
>sp|P35243|RECO_HUMAN,200,140.72553744606904672154,59.27446255393095327846,5.29831736654803667745,.42120615511343847416
>sp|Q9BQ08|RETNB_HUMAN,111,84.78629010444253929557,26.21370989555746070443,4.70953020131233413576,.30917392261492454903
>sp|Q9HD89|RETN_HUMAN,108,70.57626261173006199573,37.42373738826993800427,4.68213122712421969302,.53025955191412984493
>sp|Q9GZR2|REXO4_HUMAN,422,366.18845999764295243263,55.81154000235704756737,6.04500531403601180515,.15241206673393336878
>sp|Q96EN9|REX1B_HUMAN,201,165.33960937521613156536,35.66039062478386843464,5.30330490805907575106,.21567965933593916386
>sp|Q9H628|RERGL_HUMAN,205,127.76816602183346823895,77.23183397816653176105,5.32300997913840817846,.60446851812030304613
>sp|Q96A58|RERG_HUMAN,199,131.41302677883891829447,67.58697322116108170553,5.29330482472449239541,.51430953899955698975
>sp|Q5W5W9|RES18_HUMAN,228,150.86075113555752274677,77.13924886444247725323,5.42934562895444077023,.51132748765865675502
>sp|O75570|RF1M_HUMAN,445,309.54316287926460960735,135.45683712073539039265,6.09807428216624021291,.43760241983948936190
>sp|P27694|RFA1_HUMAN,616,405.80794655359812507453,210.19205344640187492547,6.42324696353351977741,.51795943187288034171
>sp|P35244|RFA3_HUMAN,121,68.21560224523982995769,52.78439775476017004231,4.79579054559674108812,.77378775554889323483
>sp|P35250|RFC2_HUMAN,354,201.36080817943381383668,152.63919182056618616332,5.86929691313377445142,.75803823594385107182
>sp|P40938|RFC3_HUMAN,356,221.47982191940229225497,134.52017808059770774503,5.87493073085203045715,.60736990356417357842
>sp|Q8TAC1|RFESD_HUMAN,157,102.72663253649683702556,54.27336746350316297444,5.05624580534830805742,.52832810852843694746
>sp|P48378|RFX2_HUMAN,723,527.10860119038560687185,195.89139880961439312815,6.58340922215876468686,.37163384996417589677
>sp|O75154|RFIP3_HUMAN,756,687.62719893851522371319,68.37280106148477628681,6.62804137617953299812,.09943295024837781175
>sp|Q96AA3|RFT1_HUMAN,541,199.79689542035783222205,341.20310457964216777795,6.29341927884648152157,1.70774978190615110148
>sp|Q6ZTI6|RFLA_HUMAN,216,182.58561029180845519139,33.41438970819154480861,5.37527840768416500243,.18300669836351639578
>sp|Q8N5W9|RFLB_HUMAN,214,168.74651313933884802479,45.25348686066115197521,5.36597601502185148272,.26817435228006190953
>sp|Q9Y644|RFNG_HUMAN,331,230.32831292494005950433,100.67168707505994049567,5.80211837537706290078,.43707907984315879663
>sp|O14921|RGS13_HUMAN,159,116.39142725790870614761,42.60857274209129385239,5.06890420222023152553,.36607999185091249725
>sp|P49758|RGS6_HUMAN,472,318.45054194923405340594,153.54945805076594659406,6.15697898558555537886,.48217678359374281560
>sp|Q5JS13|RGPS1_HUMAN,557,408.24894985474350152792,148.75105014525649847208,6.32256523992728402191,.36436358304946694098
>sp|Q13972|RGRF1_HUMAN,1273,885.11878654657161600316,387.88121345342838399684,7.14913159855740651967,.43822503753062023141
>sp|Q9NX20|RM16_HUMAN,251,175.73845744084018508644,75.26154255915981491356,5.52545293913178388621,.42825880945549739342
>sp|Q9H310|RHBG_HUMAN,441,217.47682471142144535918,223.52317528857855464082,6.08904487544684599300,1.02780227541569199263
>sp|Q6NTF9|RHBD2_HUMAN,364,224.55392212472370541073,139.44607787527629458927,5.89715386763674065999,.62099150420460673653
>sp|Q9H0U6|RM18_HUMAN,180,123.20502614269168938016,56.79497385730831061984,5.19295685089021037622,.46097935802984520496
>sp|P49406|RM19_HUMAN,292,209.16662107311541242463,82.83337892688458757537,5.67675380226828174792,.39601624055460405807
>sp|Q9BYC9|RM20_HUMAN,149,80.52740925272872150153,68.47259074727127849847,5.00394630594545914099,.85030167222163603931
>sp|O94844|RHBT1_HUMAN,696,430.06352004834565002279,265.93647995165434997721,6.54534966033441964683,.61836558451123467492
>sp|P18577|RHCE_HUMAN,417,162.02788571646324160699,254.97211428353675839301,6.03308622179880144858,1.57363106452996004241
>sp|Q15382|RHEB_HUMAN,184,111.12480710739083245583,72.87519289260916754417,5.21493575760898561905,.65579590002961894834
>sp|Q96D21|RHES_HUMAN,266,179.00395061592259031809,86.99604938407740968191,5.58349630878169907453,.48600072280381849448
>sp|Q6ZWK4|RHEX_HUMAN,172,129.02424798660127618797,42.97575201339872381203,5.14749447681345304230,.33308275524970785069
>sp|P0C7M4|RHF2B_HUMAN,288,250.18437772869430008651,37.81562227130569991349,5.66296048013594592987,.15115101356294049439
>sp|Q13084|RM28_HUMAN,256,176.95811357018348890854,79.04188642981651109146,5.54517744447956247533,.44667003301019961305
>sp|O43182|RHG06_HUMAN,974,859.39080817840666273640,114.60919182159333726360,6.88141130364253510014,.13336097003937334603
>sp|Q8TCC3|RM30_HUMAN,161,112.67563844285730261227,48.32436155714269738773,5.08140436498446299591,.42888029945931990041
>sp|Q9BRR9|RHG09_HUMAN,750,595.40601113795378370655,154.59398886204621629345,6.62007320653035612461,.25964465586530206124
>sp|A1A4S6|RHG10_HUMAN,786,585.73116562907098274998,200.26883437092901725002,6.66695679242920654496,.34191254644243106928
>sp|Q9Y6G3|RM42_HUMAN,142,102.33491248057951580676,39.66508751942048419324,4.95582705760126073074,.38760073720635543792
>sp|Q8N392|RHG18_HUMAN,663,493.48448041605309709283,169.51551958394690290717,6.49677499018586250769,.34350729619912186184
>sp|Q14CB8|RHG19_HUMAN,494,371.03782416676757430542,122.96217583323242569458,6.20253551718792250547,.33140064927171830139
>sp|Q5T5U3|RHG21_HUMAN,1957,1736.50825742519869140945,220.49174257480130859055,7.57916796739607623077,.12697419757838332348
>sp|Q7Z5H3|RHG22_HUMAN,698,569.77144588897760992204,128.22855411102239007796,6.54821910276237247261,.22505261545874004598
>sp|Q9HD33|RM47_HUMAN,250,184.00872597881744861940,65.99127402118255138060,5.52146091786224643321,.35863122072145250133
>sp|Q96GC5|RM48_HUMAN,212,140.32806145448088946515,71.67193854551911053485,5.35658627467201245297,.51074559003131241503
>sp|P42331|RHG25_HUMAN,645,495.98501870307105100772,149.01498129692894899228,6.46925031679577248946,.30044250466794648516
>sp|Q52LW3|RHG29_HUMAN,1261,983.91141938777637478887,277.08858061222362521113,7.13966033596491955817,.28161943763660929786
